date,eta_z_H,eta_p_H,eta_x_H,eta_g_H,eta_z_F,eta_p_F,eta_x_F,eta_g_F,eta_r,init_values,steady_state
2020.75,0.000419050621031004,-0.00019732824484313,-6.52235968457325e-06,3.26242840084408e-05,-0.00250087181430271,-0.000388098347014747,1.7100743412062e-06,-3.46438986532321e-05,-0.00525678251686458,-1.61885180723804e-05,-0.00794705072005471
2021,-0.0016984548536148,-0.000450001772332561,-6.70621286032189e-06,-7.57178993611538e-05,-0.00256707768549714,-0.000387950852632888,-4.10485542117706e-06,-3.56204456539712e-05,0.0100187090643686,-1.63074798473061e-05,0.00477676700714728
2021.25,-0.00139192821408131,-0.000485209399866268,-6.96039747312182e-06,-6.02947127778789e-05,-0.00255031069156605,-0.000391346213526187,-3.19313448895048e-06,-3.69705622361462e-05,0.00890158904599276,-1.63901636384325e-05,0.00395898555633841
2021.5,-0.00143606652859208,-0.000486247292709451,-7.31102648279834e-06,-3.60473536966771e-05,-0.00255277361952532,-0.000400852990539447,-1.9379934525143e-06,-3.88329489280128e-05,0.00727720615691751,-1.64406906521478e-05,0.00230069571233907
2021.75,-0.00156796492705931,-0.000501162869534688,-7.71619348704454e-06,-4.95160787203734e-05,-0.0025593168724162,-0.000413577879818931,-2.56182734501284e-06,-4.09850173988667e-05,0.0085697236444633,-1.64627959620854e-05,0.0034104591827208
2022,-0.00270984618339892,-0.000592637071824858,-7.72862627053203e-06,-0.000105952275511516,-0.00257519266957589,-0.000429772868519281,-5.52250176730366e-06,-4.10510548625989e-05,0.0183253981404369,-1.64598620229078e-05,0.0118412350266831
2022.25,-0.00204847070451397,-0.000332999185635887,-7.61079293722155e-06,-7.55359269511923e-05,-0.0025519160506481,-0.000447793868296542,-3.92417095237273e-06,-4.042517615388e-05,0.0238506409260751,-1.6434949395943e-05,0.01832553010059
2022.5,-0.000758418047195972,0.000194256083716018,-6.09780440942879e-06,-1.02200558796318e-05,-0.00246127302928219,-0.000456916791893494,-6.3399897549471e-07,-3.23888482364962e-05,0.0131510179074915,-1.63908249098052e-05,0.009602934590425
2022.75,0.00151445046400578,0.000881470140881474,-3.94174086648876e-06,8.61525767521174e-05,-0.00221192138460333,-0.000440474028214845,4.35831654761882e-06,-2.09367893983108e-05,0.0106645787907003,-1.63299874627425e-05,0.0104574063583416
2023,0.00421202000095306,0.00128872979065319,-3.09472163050408e-06,0.000206293255442228,-0.00182834760952305,-0.000388391107281249,1.094424072307e-05,-1.64377967042718e-05,0.00332048803481133,-1.62546916576897e-05,0.00678594939578611
